date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,001230,劲旅环境,2,2343,156,36,26449,61254233.8,312,337,1889,118,0,2354,2282,2295,2307,163,2
20260131,001231,农心科技,2,2497,465,111,81782,202971033.69,624,1639,4702,219,0,2525,2376,2379,2386,252,2
20260131,001233,海安集团,2,7999,-257,-211,27032,218487188.76,324,764,2414,62,0,8246,7980,8139,8210,325,2
20260131,001234,泰慕士,2,2700,223,59,15544,41625626,250,170,6414,87,0,2705,2639,2641,2641,324,2
20260131,001236,弘业期货,2,992,-80,-8,106021,105464585.52,270,140,358797,98,0,1010,983,1004,1000,535,2
20260131,001238,浙江正特,2,5387,143,76,4673,25124835.85,328,45,9838,57,0,5439,5265,5311,5311,522,2
20260131,001239,永达股份,2,1654,98,16,35523,58348712.65,214,312,4138,88,0,1657,1622,1635,1638,288,2
20260131,001255,博菲电气,2,3964,128,50,32750,127439848,437,461,35673,63,0,3973,3802,3900,3914,391,2
20260131,001256,炜冈科技,2,2163,164,35,21147,45242948.2,305,198,2852,104,0,2165,2100,2128,2128,255,2
20260131,001258,立新能源,2,765,119,9,188178,143410083.44,317,202,4035,165,0,774,750,754,756,235,2
20260131,001259,利仁科技,2,3325,181,59,14008,46068153,340,295,44071,67,0,3330,3219,3281,3266,343,2
20260131,001260,坤泰股份,2,2190,162,35,37258,81202147,385,1173,5058,59,0,2208,2125,2149,2155,304,2
20260131,001266,宏英智能,2,3292,111,36,20222,65975291.38,307,348,22517,74,0,3310,3210,3240,3256,364,2
20260131,001267,汇绿生态,2,2915,374,105,636893,1830847973.88,1064,1051,33190,117,0,3016,2717,2794,2810,1442,2
20260131,001268,联合精密,2,3672,320,114,40396,146634955.17,554,642,4992,178,0,3697,3500,3558,3558,386,2
20260131,001269,欧晶科技,2,2336,-299,-72,39073,91133436.86,465,203,-3867,86,0,2403,2291,2399,2408,515,2
20260131,001270,*ST铖昌,2,15729,500,749,149003,2225547934,1000,732,26909,193,0,15729,14231,14606,14980,2202,2
20260131,001277,速达股份,2,4055,47,19,20575,83150917.89,191,453,3068,43,0,4077,4000,4049,4036,199,2
20260131,001278,一彬科技,2,2265,476,103,101651,229566900,865,2012,-5574,223,0,2376,2189,2221,2162,222,2
20260131,001279,强邦新材,2,3525,188,65,14597,51331695.98,332,365,9284,128,0,3560,3445,3470,3460,560,2
20260131,001280,中国铀业,2,9358,-353,-342,398170,3651587370.36,865,2519,12100,93,0,9599,8760,9280,9700,1180,2
20260131,001282,三联锻造,2,2072,-5,-1,24834,51343940.72,222,318,3774,70,0,2088,2042,2080,2073,284,2
20260131,001283,豪鹏科技,2,6908,48,33,30798,209551941.25,320,386,2956,83,0,6908,6688,6860,6875,200,2
20260131,001285,瑞立科密,2,5757,56,32,20101,114624144.65,300,495,3277,52,0,5778,5606,5705,5725,281,2
20260131,001286,陕西能源,2,1003,101,10,207096,207677021.54,272,197,1167,126,0,1017,990,994,993,144,2
20260131,001287,中电港,2,2638,30,8,395370,1036266935.15,597,904,5837,81,0,2699,2542,2600,2630,373,2
20260131,001288,运机集团,2,3625,-274,-102,68801,248739288.78,671,453,5953,65,0,3775,3525,3674,3727,388,2
20260131,001289,龙源电力,2,1566,-70,-11,54711,85892183.89,254,11,2235,103,0,1591,1551,1572,1577,174,2
20260131,001296,长江材料,2,2929,248,71,80076,235826559.83,514,1042,2890,96,0,3028,2881,2900,2858,250,2
20260131,001298,好上好,2,3096,45,14,67762,209007708.98,321,412,14022,57,0,3130,3031,3071,3082,570,2
20260131,001299,美能能源,2,1317,23,3,71800,93180863.2,396,329,3617,83,0,1325,1273,1301,1314,270,2
20260131,001300,三柏硕,2,1687,90,15,36783,62269864,323,151,-67049,109,0,1714,1660,1672,1672,397,2
20260131,001301,尚太科技,2,7585,105,79,33001,248819997.78,332,177,2086,65,0,7638,7389,7479,7506,293,2
20260131,001306,夏厦精密,2,8379,7,6,9427,78010571.88,377,608,15618,63,0,8434,8118,8344,8373,393,2
20260131,001308,康冠科技,2,2156,-19,-4,22719,48783809.5,213,46,2262,76,0,2166,2120,2147,2160,191,2
20260131,001309,德明利,2,27180,58,156,114216,3129425223.11,444,710,-170785,90,0,28000,26800,26938,27024,2516,2
20260131,001311,多利科技,2,4292,-19,-8,95922,406306070.75,605,1217,5216,86,0,4360,4100,4279,4300,290,2
20260131,001313,粤海饲料,2,789,128,10,134661,105607802.48,295,193,15811,120,0,794,771,778,779,217,2
20260131,001314,亿道信息,2,4731,-84,-40,24750,116846414,241,478,72485,39,0,4770,4655,4750,4771,327,2
20260131,001316,润贝航科,2,5102,-263,-138,82228,422056786.91,513,739,3736,107,0,5279,5010,5240,5240,470,2
20260131,001317,三羊马,2,4836,168,80,29042,140087877.94,240,340,-26314,80,0,4860,4746,4766,4756,416,2
20260131,001318,阳光乳业,2,1504,-221,-34,48975,73824909,267,173,3648,70,0,1530,1489,1521,1538,295,2
20260131,001319,铭科精技,2,3022,537,154,83711,249745707.01,736,1021,3234,135,0,3069,2858,2858,2868,319,2
20260131,001322,箭牌家居,2,937,152,14,107222,99952632.78,347,136,20882,97,0,944,912,918,923,192,2
20260131,001323,慕思股份,2,2766,77,21,21229,58911638.71,328,68,1933,131,0,2808,2718,2745,2745,273,2
20260131,001324,长青科技,2,1886,96,18,26749,50181796.8,284,328,5323,98,0,1900,1847,1860,1868,230,2
20260131,001325,元创股份,2,5148,255,128,26013,133399864.64,410,1327,2477,144,0,5197,4991,5000,5020,230,2
20260131,001326,联域股份,2,5086,-24,-12,12782,65692913,335,530,14294,85,0,5227,5056,5066,5098,307,2
20260131,001328,登康口腔,2,3985,-33,-13,11278,45211391.5,293,262,3787,68,0,4048,3931,3943,3998,470,2
20260131,001330,博纳影业,2,960,458,42,1627432,1556531933.43,806,1184,-892,123,0,982,908,915,918,315,2
20260131,001331,胜通能源,2,5367,167,88,58163,310943849.53,557,346,25591,55,0,5451,5157,5380,5279,1000,2
20260131,001332,锡装股份,2,5580,145,80,10882,60302010.89,333,227,2316,74,0,5623,5440,5504,5500,241,2
20260131,001333,光华股份,2,2652,228,59,23085,60811435,328,525,3227,60,0,2669,2584,2584,2593,198,2
20260131,001335,信凯科技,2,5004,134,66,18887,94431360.09,401,806,5489,85,0,5059,4861,4950,4938,488,2
20260131,001336,楚环科技,2,2678,245,64,23050,60917754,318,495,8198,106,0,2678,2595,2614,2614,272,2
20260131,001337,四川黄金,2,6618,-1000,-735,79757,527831826,0,276,5648,17,0,6618,6618,6618,7353,1605,2
20260131,001338,永顺泰,2,1277,-215,-28,156990,200413248,261,313,1900,161,0,1294,1260,1292,1305,172,2
20260131,001339,智微智能,2,5709,231,129,79031,447006965,470,662,8248,98,0,5770,5508,5580,5580,639,2
20260131,001356,富岭股份,2,1259,-8,-1,33875,42444993.83,159,169,7163,53,0,1263,1243,1257,1260,363,2
20260131,001358,兴欣新材,2,2917,160,46,15011,43567693.98,355,294,6032,63,0,2952,2850,2865,2871,251,2
20260131,001359,平安电工,2,7524,168,124,20340,150902933.28,453,439,5210,95,0,7574,7239,7368,7400,707,2
20260131,001360,南矿集团,2,2618,-667,-187,120868,313753823.59,781,1478,7117,83,0,2744,2525,2670,2805,377,2
20260131,001366,播恩集团,2,1410,115,16,40730,57017466,445,732,-17058,123,0,1414,1352,1382,1394,282,2
20260131,001367,海森药业,2,2418,42,10,14516,35144216.19,199,366,3132,77,0,2448,2400,2402,2408,257,2
20260131,001368,通达创智,2,3000,657,185,43208,126638780,703,1347,3183,168,0,3013,2815,2815,2815,250,2
20260131,001369,双欣环保,2,1485,-93,-14,100400,149288650.47,133,499,3161,62,0,1499,1479,1493,1499,250,2
20260131,001373,翔腾新材,2,4223,5,2,16214,67973622,445,489,-11904,53,0,4269,4081,4163,4221,334,2
20260131,001376,百通能源,2,2373,-322,-79,359792,854697208.51,934,1683,6197,167,0,2522,2293,2435,2452,935,2
20260131,001378,德冠新材,2,2479,214,52,21028,51611171.88,293,320,4167,133,0,2486,2415,2435,2427,178,2
20260131,001379,腾达科技,2,2428,41,10,64616,156619683,318,960,5761,41,0,2451,2374,2397,2418,323,2
20260131,001380,华纬科技,2,2331,104,24,27898,64499725.92,312,317,2315,75,0,2343,2271,2303,2307,340,2
20260131,001382,新亚电缆,2,2048,29,6,22144,45177597,191,357,8199,55,0,2059,2020,2042,2042,530,2
20260131,001386,马可波罗,2,2502,-265,-68,310144,789161572.77,510,3169,2111,225,0,2627,2496,2538,2570,251,2
20260131,001387,雪祺电气,2,1462,146,21,45395,65925502.5,278,399,4326,122,0,1470,1430,1441,1441,214,2
20260131,001388,信通电子,2,4396,43,19,8208,35863706.93,222,263,7289,61,0,4407,4310,4377,4377,492,2
20260131,001389,广合科技,2,10499,-32,-34,129811,1358254450.8,628,859,4631,82,0,10762,10101,10450,10533,1226,2
20260131,001390,古麒绒材,2,2413,12,3,21408,51715486.33,174,428,2611,70,0,2433,2391,2411,2410,304,2
20260131,001391,国货航,2,593,-67,-4,196266,116628776.28,134,129,2958,75,0,599,591,598,597,277,2
20260131,001395,亚联机械,2,4426,87,38,13771,60254421.8,353,294,2078,67,0,4436,4281,4347,4388,323,2
20260131,001396,誉帆科技,2,4468,29,13,29749,131834097.82,348,1340,4671,105,0,4499,4344,4410,4455,346,2
20260131,001400,江顺科技,2,9798,260,248,29188,279915265.31,655,1946,6737,78,0,9890,9264,9600,9550,478,2
20260131,001696,宗申动力,2,2048,-238,-50,268136,553187985.83,453,301,2321,102,0,2130,2035,2101,2098,428,2
20260131,001872,招商港口,2,1967,0,0,23939,46966413.84,142,10,962,92,0,1972,1944,1961,1967,77,2
20260131,001896,豫能控股,2,620,-32,-2,329951,203691452.9,386,216,2466,86,0,629,605,622,622,274,2
20260131,001914,招商积余,2,1178,-297,-36,107226,126848529.56,346,102,1357,90,0,1211,1169,1204,1214,114,2
20260131,001965,招商公路,2,938,-199,-19,216493,207771206.6,345,32,1191,116,0,971,938,957,957,95,2
20260131,001979,招商蛇口,2,1057,-285,-31,823989,871512297.89,395,98,2862,93,0,1086,1043,1080,1088,96,2
20260131,002001,新 和 成,2,2786,-100,-28,295024,818361306.11,402,97,1207,66,0,2831,2718,2786,2814,266,2
20260131,002003,伟星股份,2,1045,106,11,110034,115330883.81,300,108,1597,92,0,1061,1030,1033,1034,270,2
20260131,002004,华邦健康,2,560,-36,-2,478552,268655625.96,356,254,1359,50,0,570,550,555,562,114,2
20260131,002005,ST德豪,2,292,34,1,147077,42912061,172,84,4257,55,0,295,290,292,291,1386,2
20260131,002006,精工科技,2,2059,-115,-24,174107,355616347.07,466,335,5546,70,0,2093,1996,2068,2083,445,2
20260131,002007,华兰生物,2,1563,-95,-15,188077,295240622.19,241,120,2731,42,0,1593,1555,1575,1578,251,2
20260131,002008,大族激光,2,4825,-31,-15,407265,1951780742.35,562,426,4315,102,0,4912,4640,4870,4840,293,2
20260131,002009,天奇股份,2,2838,1000,258,949131,2581394828.37,1151,2680,12740,113,0,2838,2541,2541,2580,570,2
20260131,002010,传化智联,2,667,-104,-7,481735,318789305.72,356,175,2171,69,0,673,649,668,674,103,2
20260131,002011,盾安环境,2,1260,-94,-12,152478,191520326.44,259,144,1321,76,0,1271,1238,1264,1272,211,2
20260131,002012,凯恩股份,2,644,271,17,450147,288316711.62,447,964,12964,284,0,650,622,622,627,195,2
20260131,002014,永新股份,2,1259,278,34,59964,74917514.6,384,99,1870,206,0,1265,1218,1219,1225,329,2
20260131,002015,协鑫能科,2,1048,-29,-3,294616,305483952.63,314,181,1674,85,0,1054,1021,1048,1051,138,2
20260131,002016,世荣兆业,2,614,-300,-19,188992,116395427.05,442,234,3003,157,0,633,605,633,633,101,2
20260131,002017,东信和平,2,2324,-325,-78,260347,607832072.36,508,449,8998,83,0,2416,2294,2398,2402,763,2
20260131,002019,亿帆医药,2,1216,-138,-17,103311,126240124.22,292,123,2861,72,0,1244,1208,1233,1233,167,2
20260131,002020,京新药业,2,1697,24,4,120703,206995309.96,284,167,1904,81,0,1743,1695,1696,1693,259,2
20260131,002021,中捷资源,2,326,482,15,795354,252345631.66,772,665,239663,113,0,328,304,309,311,626,2
20260131,002022,科华生物,2,635,-216,-14,229489,147927759.08,524,446,-1053,55,0,669,635,645,649,105,2
20260131,002023,海特高新,2,1223,-1001,-136,121683,148818309,0,164,5710,34,0,1223,1223,1223,1359,207,2
20260131,002024,ST易购,2,155,-64,-1,260557,40380710.73,128,28,14687,94,0,156,154,156,156,114,2
20260131,002025,航天电器,2,5028,-195,-100,174590,879866265.38,343,385,11760,60,0,5155,4979,5120,5128,352,2
20260131,002026,山东威达,2,1585,567,85,281276,434052591.11,840,639,2279,112,0,1598,1472,1505,1500,185,2
20260131,002027,分众传媒,2,720,-217,-16,1417303,1029298559.39,245,98,1839,62,0,738,720,732,736,631,2
20260131,002028,思源电气,2,18480,-59,-109,105989,1942548827.43,447,174,4564,101,0,18681,17850,18341,18589,931,2
20260131,002029,七 匹 狼,2,1185,68,8,165100,195459295.88,212,248,1555,70,0,1196,1171,1173,1177,122,2
20260131,002030,达安基因,2,660,-393,-27,1135826,765952676.68,597,809,-4909,71,0,701,660,682,687,120,2
20260131,002031,巨轮智能,2,773,171,13,733110,563565904.07,382,378,-14250,90,0,781,752,759,760,800,2
20260131,002032,苏 泊 尔,2,4317,-226,-100,26000,114225519,317,32,1899,101,0,4457,4317,4415,4417,624,2
20260131,002033,丽江股份,2,974,178,17,232928,225688550.96,230,424,2091,201,0,976,954,955,957,211,2
20260131,002034,旺能环境,2,1688,6,1,39099,65799262.88,178,91,997,101,0,1695,1665,1680,1687,106,2
20260131,002035,华帝股份,2,630,-63,-4,108435,68447252.69,158,139,1126,109,0,636,626,632,634,140,2
20260131,002036,联创电子,2,1106,-238,-27,465114,516406244.03,397,442,17193,57,0,1139,1094,1125,1133,544,2
20260131,002037,保利联合,2,973,-10,-1,85607,83106266.36,287,177,-3558,99,0,986,958,971,974,251,2
20260131,002038,双鹭药业,2,767,26,2,272053,208943115.97,353,319,4188,81,0,783,756,768,765,138,2
20260131,002039,黔源电力,2,1753,104,18,91527,159883491.53,213,214,1141,111,0,1763,1726,1728,1735,173,2
20260131,002040,南 京 港,2,1093,-224,-25,268043,294964856,483,551,2842,86,0,1137,1083,1107,1118,158,2
20260131,002041,登海种业,2,1129,1004,103,888556,983479940.39,1101,1010,13801,337,0,1129,1016,1025,1026,274,2
20260131,002042,华孚时尚,2,418,0,0,357868,149451834.56,335,210,10191,117,0,425,411,416,418,123,2
20260131,002043,兔 宝 宝,2,1616,-312,-52,129030,208659319.9,462,175,1598,94,0,1665,1588,1659,1668,417,2
20260131,002044,美年健康,2,699,-398,-29,1864318,1318291147.36,440,481,39569,58,0,728,696,720,728,346,2
20260131,002045,国光电器,2,1380,-43,-6,107080,147570742.94,209,191,30447,65,0,1394,1365,1381,1386,175,2
20260131,002046,国机精工,2,4499,-192,-88,141981,638507877.33,499,269,8778,49,0,4640,4411,4530,4587,557,2
20260131,002047,*ST宝鹰,2,419,-141,-6,349555,148636467.45,824,231,-14119,107,0,440,405,405,425,-19917,2
20260131,002048,宁波华翔,2,3304,546,171,355178,1144728690.65,718,500,22729,123,0,3340,3115,3126,3133,239,2
20260131,002049,紫光国微,2,8411,-18,-15,311682,2611849197.08,426,367,4244,72,0,8538,8179,8339,8426,544,2
20260131,002050,三花智控,2,5094,174,87,1787982,9054455986.09,535,485,4958,97,0,5198,4930,5009,5007,687,2
20260131,002051,中工国际,2,879,-11,-1,145336,127520751.36,284,117,3539,73,0,890,865,882,880,93,2
20260131,002052,同洲电子,2,1182,-134,-16,136102,161196141.71,401,197,2876,77,0,1209,1161,1192,1198,2672,2
20260131,002053,云南能投,2,1175,182,21,142315,167544960.73,511,155,3576,128,0,1206,1147,1152,1154,146,2
20260131,002054,德美化工,2,911,-183,-17,352973,318894161.04,506,918,4057,64,0,930,883,922,928,173,2
20260131,002055,ST得润,2,588,155,9,230362,136538239.5,328,388,3675,90,0,605,586,588,579,249,2
20260131,002056,横店东磁,2,2018,-627,-135,554493,1125501374.13,743,341,1695,129,0,2115,1955,2115,2153,320,2
20260131,002057,中钢天源,2,1085,-269,-30,289886,312279699.46,404,385,2766,107,0,1097,1052,1097,1115,253,2
20260131,002058,*ST威尔,2,2151,-249,-55,23745,50870298.5,403,166,1185,72,0,2197,2108,2177,2206,7712,2
20260131,002059,云南旅游,2,557,183,10,385476,214785336,311,392,-3202,211,0,562,545,545,547,439,2
20260131,002060,广东建工,2,381,0,0,286223,108535597,236,183,1921,95,0,384,375,377,381,104,2
20260131,002061,浙江交科,2,415,24,1,368452,152352769.8,217,142,1165,119,0,417,408,413,414,70,2
20260131,002062,宏润建设,2,1019,582,56,490750,497184690.9,779,436,3881,147,0,1030,955,959,963,249,2
20260131,002063,远光软件,2,645,-198,-13,466922,301329122.68,289,265,7482,88,0,656,637,654,658,327,2
20260131,002064,华峰化学,2,1288,-585,-80,774543,998723173.41,994,157,3280,122,0,1376,1240,1330,1368,237,2
20260131,002065,东华软件,2,970,-290,-29,769821,752996576,390,265,6653,86,0,1005,966,991,999,255,2
20260131,002066,瑞泰科技,2,2002,-45,-9,46856,92340090.19,502,203,168219,94,0,2012,1911,1950,2011,666,2
20260131,002067,景兴纸业,2,552,36,2,791729,432322744.38,418,592,14943,94,0,559,536,547,550,122,2
20260131,002068,黑猫股份,2,1010,181,18,603814,619448904.37,534,822,-2634,141,0,1049,996,1000,992,277,2
20260131,002069,獐子岛,2,388,237,9,395127,154860962.13,580,556,-6392,365,0,399,377,379,379,15226,2
20260131,002072,凯瑞德,2,723,126,9,54108,39032114.89,378,182,-9437,98,0,734,707,715,714,8773,2
20260131,002073,软控股份,2,828,-119,-10,302009,250127886.95,334,298,2090,97,0,843,815,838,838,138,2
20260131,002074,国轩高科,2,3798,80,30,411012,1544636513.09,318,237,2040,69,0,3810,3690,3755,3768,242,2
20260131,002075,沙钢股份,2,576,-336,-20,838518,483964047.17,487,382,4101,85,0,594,565,591,596,192,2
20260131,002076,*ST星光,2,222,-513,-12,213033,47519068,214,204,57664,59,0,227,222,227,234,781,2
20260131,002077,大港股份,2,1750,69,12,410449,719809404.96,455,707,12594,57,0,1792,1713,1718,1738,303,2
20260131,002078,太阳纸业,2,1682,-12,-2,295620,494118043.04,422,106,1410,91,0,1704,1633,1670,1684,156,2
20260131,002079,苏州固锝,2,1070,-129,-14,378047,404518274.84,360,467,10406,55,0,1090,1051,1076,1084,281,2
20260131,002080,中材科技,2,4288,156,66,609018,2553304210.35,855,363,3647,99,0,4358,3997,4201,4222,367,2
20260131,002081,金 螳 螂,2,373,-53,-2,403665,150107227,320,153,1947,92,0,379,367,374,375,72,2
20260131,002082,万邦德,2,1563,117,18,110603,171856346,544,200,160494,75,0,1600,1516,1546,1545,357,2
20260131,002083,孚日股份,2,1137,-173,-20,403370,458034381.12,441,426,2727,75,0,1169,1118,1166,1157,236,2
20260131,002084,海鸥住工,2,410,99,4,213967,87302609.6,271,332,-3191,79,0,413,402,406,406,190,2
20260131,002085,万丰奥威,2,1539,-6,-1,475086,738137973.76,403,224,3362,98,0,1593,1531,1580,1540,430,2
20260131,002086,东方海洋,2,228,44,1,614885,142027323,352,389,-3178,142,0,235,227,228,227,337,2
20260131,002088,鲁阳节能,2,1328,145,19,122831,162128934.08,435,243,4941,68,0,1345,1288,1312,1309,262,2
20260131,002090,金智科技,2,1225,-81,-10,136220,165973584.9,291,344,7921,86,0,1237,1201,1231,1235,322,2
20260131,002091,江苏国泰,2,884,-167,-15,348298,305117015.54,345,218,1154,110,0,890,859,888,899,92,2
20260131,002092,中泰化学,2,701,385,26,1664627,1131524756.16,1052,646,-7598,139,0,717,646,672,675,84,2
20260131,002093,国脉科技,2,1110,-177,-20,207321,231355176.09,221,206,4280,87,0,1133,1108,1131,1130,291,2
20260131,002094,青岛金王,2,875,417,35,1168233,1020152309.54,857,1692,6704,205,0,896,824,830,840,391,2
20260131,002095,生 意 宝,2,1840,-181,-34,48710,90090314.24,267,194,-124214,72,0,1880,1830,1861,1874,525,2
20260131,002096,易普力,2,1412,71,10,99549,140065112.22,307,142,2039,99,0,1425,1382,1396,1402,224,2
20260131,002097,山河智能,2,1146,-121,-14,221939,255001254.05,259,207,9557,60,0,1164,1134,1156,1160,262,2
20260131,002098,浔兴股份,2,1054,48,5,82876,86628776.55,229,232,1696,80,0,1055,1031,1036,1049,259,2
20260131,002099,海翔药业,2,633,-125,-8,225281,144300727.83,343,139,105412,84,0,654,632,635,641,200,2
20260131,002100,天康生物,2,726,-27,-2,435315,319115768.12,261,319,1805,124,0,741,722,726,728,138,2
20260131,002101,广东鸿图,2,1210,-41,-5,89441,107907441.3,280,135,2872,89,0,1222,1188,1211,1215,103,2
20260131,002102,能特科技,2,347,-170,-6,440636,152447457.41,283,203,1423,78,0,351,341,349,353,259,2
20260131,002103,广博股份,2,967,-82,-8,128909,124819512.4,236,342,3094,73,0,978,955,968,975,430,2
20260131,002104,恒宝股份,2,1774,-62,-11,186880,330611218.1,196,312,25268,78,0,1787,1752,1780,1785,587,2
20260131,002105,信隆健康,2,696,146,10,86919,60116562.99,233,238,-6343,53,0,699,683,683,686,303,2
20260131,002106,莱宝高科,2,1187,145,17,199015,234084017.82,410,283,2706,85,0,1196,1148,1166,1170,150,2
20260131,002107,沃华医药,2,729,-14,-1,95442,69455136.27,247,167,4396,77,0,737,719,729,730,581,2
20260131,002108,沧州明珠,2,489,-374,-19,678717,333288972.38,394,412,4326,90,0,503,483,500,508,161,2
20260131,002109,兴化股份,2,419,-233,-10,342317,142603038.41,443,268,-947,126,0,426,407,425,429,131,2
20260131,002110,三钢闽光,2,445,-220,-10,549291,246425009.61,747,226,4408,110,0,467,433,451,455,55,2
20260131,002111,威海广泰,2,1050,0,0,94397,98711165.72,238,196,3306,100,0,1058,1033,1046,1050,187,2
20260131,002112,三变科技,2,1966,-651,-137,622951,1220277178.63,575,2377,10801,71,0,2037,1916,2001,2103,664,2
20260131,002114,罗平锌电,2,1010,-725,-79,535846,539145845.9,496,1657,-2544,99,0,1035,981,1034,1089,386,2
20260131,002115,三维通信,2,1493,-490,-77,1665808,2512248555.16,624,2215,316113,73,0,1568,1470,1527,1570,584,2
20260131,002116,中国海诚,2,1106,55,6,88679,97638773.8,182,192,1503,121,0,1109,1089,1097,1100,186,2
20260131,002117,东港股份,2,1160,0,0,83928,97260850.17,190,160,3701,83,0,1170,1148,1153,1160,431,2
20260131,002119,康强电子,2,2632,277,71,1002599,2642614192.75,828,2672,7684,100,0,2728,2516,2516,2561,680,2
20260131,002120,韵达股份,2,686,-172,-12,381584,263703279.04,315,136,2043,126,0,705,683,699,698,98,2
20260131,002121,科陆电子,2,913,-54,-5,633795,570622251.61,741,453,4905,86,0,937,869,911,918,2048,2
20260131,002122,ST汇洲,2,303,-98,-3,339478,102704897,196,171,8088,84,0,306,300,305,306,278,2
20260131,002123,梦网科技,2,1169,-655,-82,462185,548039065.62,496,642,-12119,162,0,1220,1158,1206,1251,545,2
20260131,002124,天邦食品,2,275,73,2,833020,229557299.3,220,422,1766,191,0,278,272,272,273,155,2
20260131,002125,湘潭电化,2,1401,-691,-104,516826,725212437.57,857,821,4204,120,0,1489,1360,1485,1505,289,2
20260131,002126,银轮股份,2,3689,-136,-51,148608,546614080.72,444,187,3483,61,0,3770,3604,3740,3740,463,2
20260131,002127,南极电商,2,322,-272,-9,570726,184529871.02,211,286,13854,99,0,328,321,325,331,189,2
20260131,002128,电投能源,2,2892,-484,-147,290750,845268926.77,645,130,1181,89,0,3012,2816,2958,3039,174,2
20260131,002129,TCL中环,2,941,-408,-40,2685413,2521398685.95,734,665,-494,122,0,980,908,969,981,151,2
20260131,002130,沃尔核材,2,2699,-160,-44,1018756,2731721871.56,496,890,3103,63,0,2756,2620,2740,2743,551,2
20260131,002131,利欧股份,2,932,-261,-25,12929693,12381592722.63,1034,2210,8038,94,0,1009,910,966,957,478,2
20260131,002132,恒星科技,2,395,-342,-14,861882,340867543.52,513,616,20614,130,0,407,386,397,409,160,2
20260131,002133,广宇集团,2,377,-131,-5,288138,107947203.75,366,374,2313,123,0,381,367,375,382,99,2
20260131,002134,天津普林,2,2320,-39,-9,99733,231852196.99,425,405,28377,69,0,2384,2285,2314,2329,1126,2
20260131,002135,东南网架,2,600,381,22,498978,296109321.12,623,478,9859,177,0,606,570,576,578,106,2
20260131,002136,安 纳 达,2,1323,-45,-6,120209,156898771.43,421,561,-4601,83,0,1333,1277,1325,1329,252,2
20260131,002137,实益达,2,1014,998,92,471578,453539194.29,1052,1189,14491,183,0,1014,917,928,922,387,2
20260131,002138,顺络电子,2,3940,0,0,210300,819565344.9,480,278,3098,81,0,3988,3799,3905,3940,488,2
20260131,002139,拓邦股份,2,1286,-502,-68,481636,622179909.73,295,450,2860,159,0,1316,1276,1315,1354,227,2
20260131,002140,东华科技,2,1250,163,20,151844,187464688.07,455,215,1818,92,0,1262,1206,1220,1230,193,2
20260131,002141,贤丰控股,2,395,-199,-8,284401,112526605,223,279,7237,33,0,401,392,396,403,491,2
20260131,002142,宁波银行,2,3095,-35,-11,400495,1242302056.46,222,61,697,76,0,3133,3064,3113,3106,83,2
20260131,002144,宏达高科,2,1510,67,10,150796,221870614,647,1096,3371,128,0,1520,1423,1500,1500,126,2
20260131,002145,钛能化学,2,523,-261,-14,1172777,609009417.46,559,315,4724,89,0,538,508,531,537,165,2
20260131,002146,荣盛发展,2,162,-414,-7,2057515,338293283.5,592,526,-171,114,0,171,161,170,169,59,2
20260131,002148,北纬科技,2,848,-219,-19,159449,135052077.72,288,355,-1291006,106,0,861,836,861,867,388,2
20260131,002149,西部材料,2,4923,201,97,859362,4216131234.17,686,1760,26029,85,0,5050,4719,4719,4826,825,2
20260131,002150,正泰电源,2,2409,-167,-41,227480,541408675.11,580,634,4769,63,0,2450,2308,2439,2450,429,2
20260131,002151,北斗星通,2,4367,-151,-67,248240,1085403930.87,318,561,98205,48,0,4456,4315,4429,4434,460,2
20260131,002152,广电运通,2,1289,-220,-29,275848,357075225.44,326,111,3987,89,0,1318,1275,1310,1318,260,2
20260131,002153,石基信息,2,1280,-303,-40,569968,730580133.67,545,356,123822,66,0,1330,1258,1301,1320,502,2
20260131,002154,报 喜 鸟,2,403,-74,-3,362841,146349457.61,222,308,1869,103,0,407,398,404,406,130,2
20260131,002155,湖南黄金,2,3700,999,336,3644098,13414327742.5,297,2332,4215,2204,0,3700,3600,3700,3364,758,2
20260131,002156,通富微电,2,5206,115,59,1219953,6237666202.92,645,804,6886,62,0,5270,4938,5061,5147,520,2
20260131,002157,正邦科技,2,330,-90,-3,2485570,832934089.03,390,344,276980,130,0,343,330,334,333,260,2
20260131,002158,汉钟精机,2,2484,-8,-2,57105,141050285.75,278,107,2543,63,0,2500,2431,2468,2486,305,2
20260131,002159,三特索道,2,1632,162,26,84292,137510230.79,293,609,1570,224,0,1647,1600,1605,1606,198,2
20260131,002160,常铝股份,2,653,-993,-72,539757,354055475.97,234,524,13782,38,0,670,653,655,725,181,2
20260131,002161,远 望 谷,2,889,583,49,716766,624789407.44,869,1017,3409,147,0,898,825,830,840,391,2
20260131,002162,悦心健康,2,503,162,8,286400,141955477.6,343,312,112490,117,0,504,487,492,495,563,2
20260131,002163,海南发展,2,1658,85,14,919056,1548202308.5,560,1144,-2880,123,0,1727,1635,1678,1644,1989,2
20260131,002164,宁波东力,2,1386,73,10,165970,227240873.68,378,346,9464,69,0,1398,1346,1370,1376,515,2
20260131,002165,红 宝 丽,2,1277,999,116,2640157,3187536042.51,1499,3628,18798,106,0,1277,1103,1123,1161,459,2
